zip,ssacnty,ssastco,countyname,city,stabbr,state
70401,520,19520,Tangipahoa,Hammond,LA,Louisiana
70402,520,19520,Tangipahoa,Hammond,LA,Louisiana
70403,520,19520,Tangipahoa,Hammond,LA,Louisiana
70404,520,19520,Tangipahoa,Hammond,LA,Louisiana
70420,510,19510,St Tammany,Abita Springs,LA,Louisiana
70421,520,19520,Tangipahoa,Akers,LA,Louisiana
70422,450,19450,St Helena,Amite,LA,Louisiana
70422,310,19310,Livingston,Amite,LA,Louisiana
70422,520,19520,Tangipahoa,Amite,LA,Louisiana
70426,580,19580,Washington,Angie,LA,Louisiana
70427,580,19580,Washington,Bogalusa,LA,Louisiana
70431,510,19510,St Tammany,Bush,LA,Louisiana
70433,510,19510,St Tammany,Covington,LA,Louisiana
70434,510,19510,St Tammany,Covington,LA,Louisiana
70436,520,19520,Tangipahoa,Fluker,LA,Louisiana
70437,520,19520,Tangipahoa,Folsom,LA,Louisiana
70437,510,19510,St Tammany,Folsom,LA,Louisiana
70438,580,19580,Washington,Franklinton,LA,Louisiana
70441,450,19450,St Helena,Greensburg,LA,Louisiana
70442,520,19520,Tangipahoa,Husser,LA,Louisiana
70443,450,19450,St Helena,Independence,LA,Louisiana
70443,520,19520,Tangipahoa,Independence,LA,Louisiana
70444,450,19450,St Helena,Kentwood,LA,Louisiana
70444,520,19520,Tangipahoa,Kentwood,LA,Louisiana
70444,580,19580,Washington,Kentwood,LA,Louisiana
70445,510,19510,St Tammany,Lacombe,LA,Louisiana
70446,520,19520,Tangipahoa,Loranger,LA,Louisiana
70447,510,19510,St Tammany,Madisonville,LA,Louisiana
70448,510,19510,St Tammany,Mandeville,LA,Louisiana
70449,310,19310,Livingston,Maurepas,LA,Louisiana
70450,580,19580,Washington,Mount Hermon,LA,Louisiana
70451,520,19520,Tangipahoa,Natalbany,LA,Louisiana
70452,510,19510,St Tammany,Pearl River,LA,Louisiana
70453,450,19450,St Helena,Pine Grove,LA,Louisiana
70454,520,19520,Tangipahoa,Ponchatoula,LA,Louisiana
70455,520,19520,Tangipahoa,Robert,LA,Louisiana
70456,520,19520,Tangipahoa,Roseland,LA,Louisiana
70457,510,19510,St Tammany,Saint Benedict,LA,Louisiana
70458,510,19510,St Tammany,Slidell,LA,Louisiana
70459,510,19510,St Tammany,Slidell,LA,Louisiana
70460,510,19510,St Tammany,Slidell,LA,Louisiana
70461,510,19510,St Tammany,Slidell,LA,Louisiana
70462,310,19310,Livingston,Springfield,LA,Louisiana
70463,510,19510,St Tammany,Sun,LA,Louisiana
70464,510,19510,St Tammany,Talisheek,LA,Louisiana
70465,520,19520,Tangipahoa,Tangipahoa,LA,Louisiana
70466,520,19520,Tangipahoa,Tickfaw,LA,Louisiana
70467,580,19580,Washington,Varnado,LA,Louisiana
70470,510,19510,St Tammany,Mandeville,LA,Louisiana
70501,270,19270,Lafayette,Lafayette,LA,Louisiana
70502,270,19270,Lafayette,Lafayette,LA,Louisiana
70503,270,19270,Lafayette,Lafayette,LA,Louisiana
70504,270,19270,Lafayette,Lafayette,LA,Louisiana
70505,270,19270,Lafayette,Lafayette,LA,Louisiana
70506,270,19270,Lafayette,Lafayette,LA,Louisiana
70507,270,19270,Lafayette,Lafayette,LA,Louisiana
70508,270,19270,Lafayette,Lafayette,LA,Louisiana
70509,270,19270,Lafayette,Lafayette,LA,Louisiana
70510,560,19560,Vermilion,Abbeville,LA,Louisiana
70511,560,19560,Vermilion,Abbeville,LA,Louisiana
70512,490,19490,St Martin,Arnaudville,LA,Louisiana
70512,480,19480,St Landry,Arnaudville,LA,Louisiana
70513,220,19220,Iberia,Avery Island,LA,Louisiana
70514,500,19500,St Mary,Baldwin,LA,Louisiana
70515,190,19190,Evangeline,Basile,LA,Louisiana
70516,000,19000,Acadia,Branch,LA,Louisiana
70517,490,19490,St Martin,Breaux Bridge,LA,Louisiana
70518,390,19390,Rapides,Broussard,LA,Louisiana
70518,490,19490,St Martin,Broussard,LA,Louisiana
70518,220,19220,Iberia,Broussard,LA,Louisiana
70518,270,19270,Lafayette,Broussard,LA,Louisiana
70519,490,19490,St Martin,Cade,LA,Louisiana
70520,270,19270,Lafayette,Carencro,LA,Louisiana
70521,490,19490,St Martin,Cecilia,LA,Louisiana
70522,500,19500,St Mary,Centerville,LA,Louisiana
70523,500,19500,St Mary,Charenton,LA,Louisiana
70524,190,19190,Evangeline,Chataignier,LA,Louisiana
70525,000,19000,Acadia,Church Point,LA,Louisiana
70525,270,19270,Lafayette,Church Point,LA,Louisiana
70525,480,19480,St Landry,Church Point,LA,Louisiana
70526,560,19560,Vermilion,Crowley,LA,Louisiana
70526,000,19000,Acadia,Crowley,LA,Louisiana
70527,000,19000,Acadia,Crowley,LA,Louisiana
70528,220,19220,Iberia,Delcambre,LA,Louisiana
70528,160,19160,East Baton Rouge,Delcambre,LA,Louisiana
70529,270,19270,Lafayette,Duson,LA,Louisiana
70531,000,19000,Acadia,Egan,LA,Louisiana
70532,010,19010,Allen,Elton,LA,Louisiana
70532,260,19260,Jefferson Davis,Elton,LA,Louisiana
70533,560,19560,Vermilion,Erath,LA,Louisiana
70534,000,19000,Acadia,Estherwood,LA,Louisiana
70535,000,19000,Acadia,Eunice,LA,Louisiana
70535,190,19190,Evangeline,Eunice,LA,Louisiana
70535,480,19480,St Landry,Eunice,LA,Louisiana
70535,500,19500,St Mary,Eunice,LA,Louisiana
70537,000,19000,Acadia,Evangeline,LA,Louisiana
70538,500,19500,St Mary,Franklin,LA,Louisiana
70540,500,19500,St Mary,Garden City,LA,Louisiana
70541,480,19480,St Landry,Grand Coteau,LA,Louisiana
70542,110,19110,Cameron,Gueydan,LA,Louisiana
70542,560,19560,Vermilion,Gueydan,LA,Louisiana
70543,000,19000,Acadia,Iota,LA,Louisiana
70544,500,19500,St Mary,Jeanerette,LA,Louisiana
70544,220,19220,Iberia,Jeanerette,LA,Louisiana
70546,000,19000,Acadia,Jennings,LA,Louisiana
70546,260,19260,Jefferson Davis,Jennings,LA,Louisiana
70548,560,19560,Vermilion,Kaplan,LA,Louisiana
70549,260,19260,Jefferson Davis,Lake Arthur,LA,Louisiana
70550,480,19480,St Landry,Lawtell,LA,Louisiana
70551,480,19480,St Landry,Leonville,LA,Louisiana
70552,220,19220,Iberia,Loreauville,LA,Louisiana
70554,190,19190,Evangeline,Mamou,LA,Louisiana
70555,560,19560,Vermilion,Maurice,LA,Louisiana
70556,000,19000,Acadia,Mermentau,LA,Louisiana
70558,270,19270,Lafayette,Milton,LA,Louisiana
70559,000,19000,Acadia,Morse,LA,Louisiana
70560,220,19220,Iberia,New Iberia,LA,Louisiana
70562,220,19220,Iberia,New Iberia,LA,Louisiana
70569,220,19220,Iberia,Lydia,LA,Louisiana
70570,480,19480,St Landry,Opelousas,LA,Louisiana
70570,190,19190,Evangeline,Opelousas,LA,Louisiana
70571,480,19480,St Landry,Opelousas,LA,Louisiana
70575,560,19560,Vermilion,Perry,LA,Louisiana
70576,190,19190,Evangeline,Pine Prairie,LA,Louisiana
70577,480,19480,St Landry,Port Barre,LA,Louisiana
70578,560,19560,Vermilion,Rayne,LA,Louisiana
70578,270,19270,Lafayette,Rayne,LA,Louisiana
70578,000,19000,Acadia,Rayne,LA,Louisiana
70580,190,19190,Evangeline,Reddell,LA,Louisiana
70581,260,19260,Jefferson Davis,Roanoke,LA,Louisiana
70582,490,19490,St Martin,Saint Martinville,LA,Louisiana
70583,270,19270,Lafayette,Scott,LA,Louisiana
70583,160,19160,East Baton Rouge,Scott,LA,Louisiana
70584,480,19480,St Landry,Sunset,LA,Louisiana
70585,190,19190,Evangeline,Turkey Creek,LA,Louisiana
70586,190,19190,Evangeline,Ville Platte,LA,Louisiana
70589,480,19480,St Landry,Washington,LA,Louisiana
70591,260,19260,Jefferson Davis,Welsh,LA,Louisiana
70592,270,19270,Lafayette,Youngsville,LA,Louisiana
70593,270,19270,Lafayette,Lafayette,LA,Louisiana
70598,270,19270,Lafayette,Lafayette,LA,Louisiana
70601,090,19090,Calcasieu,Lake Charles,LA,Louisiana
70602,090,19090,Calcasieu,Lake Charles,LA,Louisiana
70605,090,19090,Calcasieu,Lake Charles,LA,Louisiana
70606,090,19090,Calcasieu,Lake Charles,LA,Louisiana
70609,090,19090,Calcasieu,Lake Charles,LA,Louisiana
70611,090,19090,Calcasieu,Lake Charles,LA,Louisiana
70612,090,19090,Calcasieu,Lake Charles,LA,Louisiana
70616,090,19090,Calcasieu,Lake Charles,LA,Louisiana
70629,090,19090,Calcasieu,Lake Charles,LA,Louisiana
70630,090,19090,Calcasieu,Bell City,LA,Louisiana
70631,110,19110,Cameron,Cameron,LA,Louisiana
70632,110,19110,Cameron,Creole,LA,Louisiana
70633,050,19050,Beauregard,Dequincy,LA,Louisiana
70633,090,19090,Calcasieu,Dequincy,LA,Louisiana
70634,050,19050,Beauregard,Deridder,LA,Louisiana
70637,050,19050,Beauregard,Dry Creek,LA,Louisiana
70638,010,19010,Allen,Elizabeth,LA,Louisiana
70639,570,19570,Vernon,Evans,LA,Louisiana
70640,260,19260,Jefferson Davis,Fenton,LA,Louisiana
70643,110,19110,Cameron,Grand Chenier,LA,Louisiana
70644,010,19010,Allen,Grant,LA,Louisiana
70645,110,19110,Cameron,Hackberry,LA,Louisiana
70646,090,19090,Calcasieu,Hayes,LA,Louisiana
70647,090,19090,Calcasieu,Iowa,LA,Louisiana
70647,260,19260,Jefferson Davis,Iowa,LA,Louisiana
70648,010,19010,Allen,Kinder,LA,Louisiana
70648,260,19260,Jefferson Davis,Kinder,LA,Louisiana
70650,260,19260,Jefferson Davis,Lacassine,LA,Louisiana
70651,010,19010,Allen,Leblanc,LA,Louisiana
70652,050,19050,Beauregard,Longville,LA,Louisiana
70653,050,19050,Beauregard,Merryville,LA,Louisiana
70654,010,19010,Allen,Mittie,LA,Louisiana
70655,010,19010,Allen,Oberlin,LA,Louisiana
70656,010,19010,Allen,Pitkin,LA,Louisiana
70656,390,19390,Rapides,Pitkin,LA,Louisiana
70656,570,19570,Vernon,Pitkin,LA,Louisiana
70657,050,19050,Beauregard,Ragley,LA,Louisiana
70658,010,19010,Allen,Reeves,LA,Louisiana
70659,570,19570,Vernon,Rosepine,LA,Louisiana
70660,050,19050,Beauregard,Singer,LA,Louisiana
70661,090,19090,Calcasieu,Starks,LA,Louisiana
70662,050,19050,Beauregard,Sugartown,LA,Louisiana
70663,090,19090,Calcasieu,Sulphur,LA,Louisiana
70664,090,19090,Calcasieu,Sulphur,LA,Louisiana
70668,090,19090,Calcasieu,Vinton,LA,Louisiana
70669,090,19090,Calcasieu,Westlake,LA,Louisiana
70704,160,19160,East Baton Rouge,Baker,LA,Louisiana
70707,020,19020,Ascension,Gonzales,LA,Louisiana
70710,600,19600,West Baton Rouge,Addis,LA,Louisiana
70711,310,19310,Livingston,Albany,LA,Louisiana
70712,620,19620,West Feliciana,Angola,LA,Louisiana
70714,160,19160,East Baton Rouge,Baker,LA,Louisiana
70715,380,19380,Pointe Coupee,Batchelor,LA,Louisiana
70718,020,19020,Ascension,Brittany,LA,Louisiana
70719,600,19600,West Baton Rouge,Brusly,LA,Louisiana
70721,230,19230,Iberville,Carville,LA,Louisiana
70722,180,19180,East Feliciana,Clinton,LA,Louisiana
70723,460,19460,St James,Convent,LA,Louisiana
70725,020,19020,Ascension,Darrow,LA,Louisiana
70726,160,19160,East Baton Rouge,Denham Springs,LA,Louisiana
70726,310,19310,Livingston,Denham Springs,LA,Louisiana
70726,270,19270,Lafayette,Denham Springs,LA,Louisiana
70727,310,19310,Livingston,Denham Springs,LA,Louisiana
70728,020,19020,Ascension,Duplessis,LA,Louisiana
70729,600,19600,West Baton Rouge,Erwinville,LA,Louisiana
70730,180,19180,East Feliciana,Ethel,LA,Louisiana
70732,380,19380,Pointe Coupee,Fordoche,LA,Louisiana
70733,310,19310,Livingston,French Settlement,LA,Louisiana
70734,020,19020,Ascension,Geismar,LA,Louisiana
70736,380,19380,Pointe Coupee,Glynn,LA,Louisiana
70737,020,19020,Ascension,Gonzales,LA,Louisiana
70737,270,19270,Lafayette,Gonzales,LA,Louisiana
70738,020,19020,Ascension,Burnside,LA,Louisiana
70739,160,19160,East Baton Rouge,Greenwell Springs,LA,Louisiana
70740,230,19230,Iberville,Grosse Tete,LA,Louisiana
70743,460,19460,St James,Hester,LA,Louisiana
70744,160,19160,East Baton Rouge,Holden,LA,Louisiana
70744,310,19310,Livingston,Holden,LA,Louisiana
70747,380,19380,Pointe Coupee,Innis,LA,Louisiana
70748,160,19160,East Baton Rouge,Jackson,LA,Louisiana
70748,180,19180,East Feliciana,Jackson,LA,Louisiana
70748,620,19620,West Feliciana,Jackson,LA,Louisiana
70749,380,19380,Pointe Coupee,Jarreau,LA,Louisiana
70750,480,19480,St Landry,Krotz Springs,LA,Louisiana
70752,380,19380,Pointe Coupee,Lakeland,LA,Louisiana
70753,380,19380,Pointe Coupee,Lettsworth,LA,Louisiana
70754,310,19310,Livingston,Livingston,LA,Louisiana
70755,380,19380,Pointe Coupee,Livonia,LA,Louisiana
70756,380,19380,Pointe Coupee,Lottie,LA,Louisiana
70757,230,19230,Iberville,Maringouin,LA,Louisiana
70757,380,19380,Pointe Coupee,Maringouin,LA,Louisiana
70759,380,19380,Pointe Coupee,Morganza,LA,Louisiana
70760,380,19380,Pointe Coupee,New Roads,LA,Louisiana
70761,180,19180,East Feliciana,Norwood,LA,Louisiana
70762,380,19380,Pointe Coupee,Oscar,LA,Louisiana
70763,460,19460,St James,Paulina,LA,Louisiana
70764,230,19230,Iberville,Plaquemine,LA,Louisiana
70765,230,19230,Iberville,Plaquemine,LA,Louisiana
70767,600,19600,West Baton Rouge,Port Allen,LA,Louisiana
70769,020,19020,Ascension,Prairieville,LA,Louisiana
70770,160,19160,East Baton Rouge,Pride,LA,Louisiana
70772,230,19230,Iberville,Rosedale,LA,Louisiana
70773,380,19380,Pointe Coupee,Rougon,LA,Louisiana
70774,020,19020,Ascension,Saint Amant,LA,Louisiana
70775,620,19620,West Feliciana,Saint Francisville,LA,Louisiana
70776,230,19230,Iberville,Saint Gabriel,LA,Louisiana
70777,180,19180,East Feliciana,Slaughter,LA,Louisiana
70778,020,19020,Ascension,Sorrento,LA,Louisiana
70780,230,19230,Iberville,Sunshine,LA,Louisiana
70782,620,19620,West Feliciana,Tunica,LA,Louisiana
70783,380,19380,Pointe Coupee,Ventress,LA,Louisiana
70784,620,19620,West Feliciana,Wakefield,LA,Louisiana
70785,310,19310,Livingston,Walker,LA,Louisiana
70786,310,19310,Livingston,Watson,LA,Louisiana
70787,620,19620,West Feliciana,Weyanoke,LA,Louisiana
70788,230,19230,Iberville,White Castle,LA,Louisiana
70789,180,19180,East Feliciana,Wilson,LA,Louisiana
70791,160,19160,East Baton Rouge,Zachary,LA,Louisiana
70801,160,19160,East Baton Rouge,Baton Rouge,LA,Louisiana
70802,160,19160,East Baton Rouge,Baton Rouge,LA,Louisiana
70803,160,19160,East Baton Rouge,Baton Rouge,LA,Louisiana
70804,160,19160,East Baton Rouge,Baton Rouge,LA,Louisiana
70805,160,19160,East Baton Rouge,Baton Rouge,LA,Louisiana
70806,160,19160,East Baton Rouge,Baton Rouge,LA,Louisiana
70807,160,19160,East Baton Rouge,Baton Rouge,LA,Louisiana
70808,160,19160,East Baton Rouge,Baton Rouge,LA,Louisiana
70809,160,19160,East Baton Rouge,Baton Rouge,LA,Louisiana
70810,160,19160,East Baton Rouge,Baton Rouge,LA,Louisiana
70811,160,19160,East Baton Rouge,Baton Rouge,LA,Louisiana
70812,160,19160,East Baton Rouge,Baton Rouge,LA,Louisiana
70813,160,19160,East Baton Rouge,Baton Rouge,LA,Louisiana
70814,160,19160,East Baton Rouge,Baton Rouge,LA,Louisiana
70815,160,19160,East Baton Rouge,Baton Rouge,LA,Louisiana
70816,160,19160,East Baton Rouge,Baton Rouge,LA,Louisiana
70817,160,19160,East Baton Rouge,Baton Rouge,LA,Louisiana
70818,160,19160,East Baton Rouge,Baton Rouge,LA,Louisiana
70819,160,19160,East Baton Rouge,Baton Rouge,LA,Louisiana
70820,160,19160,East Baton Rouge,Baton Rouge,LA,Louisiana
70821,160,19160,East Baton Rouge,Baton Rouge,LA,Louisiana
70822,160,19160,East Baton Rouge,Baton Rouge,LA,Louisiana
70823,160,19160,East Baton Rouge,Baton Rouge,LA,Louisiana
70825,160,19160,East Baton Rouge,Baton Rouge,LA,Louisiana
70827,160,19160,East Baton Rouge,Baton Rouge,LA,Louisiana
70835,160,19160,East Baton Rouge,Baton Rouge,LA,Louisiana
70837,160,19160,East Baton Rouge,Baton Rouge,LA,Louisiana
70874,160,19160,East Baton Rouge,Baton Rouge,LA,Louisiana
70879,160,19160,East Baton Rouge,Baton Rouge,LA,Louisiana
70892,160,19160,East Baton Rouge,Baton Rouge,LA,Louisiana
70893,160,19160,East Baton Rouge,Baton Rouge,LA,Louisiana
70894,160,19160,East Baton Rouge,Baton Rouge,LA,Louisiana
70895,160,19160,East Baton Rouge,Baton Rouge,LA,Louisiana
70896,160,19160,East Baton Rouge,Baton Rouge,LA,Louisiana
70898,160,19160,East Baton Rouge,Baton Rouge,LA,Louisiana
71001,300,19300,Lincoln,Arcadia,LA,Louisiana
71001,130,19130,Claiborne,Arcadia,LA,Louisiana
71001,060,19060,Bienville,Arcadia,LA,Louisiana
71002,340,19340,Natchitoches,Ashland,LA,Louisiana
71003,130,19130,Claiborne,Athens,LA,Louisiana
71004,080,19080,Caddo,Belcher,LA,Louisiana
71006,070,19070,Bossier,Benton,LA,Louisiana
71007,080,19080,Caddo,Bethany,LA,Louisiana
71008,060,19060,Bienville,Bienville,LA,Louisiana
71009,080,19080,Caddo,Blanchard,LA,Louisiana
71016,060,19060,Bienville,Castor,LA,Louisiana
71018,070,19070,Bossier,Cotton Valley,LA,Louisiana
71018,590,19590,Webster,Cotton Valley,LA,Louisiana
71019,340,19340,Natchitoches,Coushatta,LA,Louisiana
71019,150,19150,De Soto,Coushatta,LA,Louisiana
71019,400,19400,Red River,Coushatta,LA,Louisiana
71021,590,19590,Webster,Cullen,LA,Louisiana
71023,070,19070,Bossier,Doyline,LA,Louisiana
71023,590,19590,Webster,Doyline,LA,Louisiana
71024,060,19060,Bienville,Dubberly,LA,Louisiana
71024,590,19590,Webster,Dubberly,LA,Louisiana
71027,080,19080,Caddo,Frierson,LA,Louisiana
71027,150,19150,De Soto,Frierson,LA,Louisiana
71028,150,19150,De Soto,Gibsland,LA,Louisiana
71028,060,19060,Bienville,Gibsland,LA,Louisiana
71029,080,19080,Caddo,Gilliam,LA,Louisiana
71030,150,19150,De Soto,Gloster,LA,Louisiana
71031,630,19630,Winn,Goldonna,LA,Louisiana
71031,340,19340,Natchitoches,Goldonna,LA,Louisiana
71032,150,19150,De Soto,Grand Cane,LA,Louisiana
71033,080,19080,Caddo,Greenwood,LA,Louisiana
71034,400,19400,Red River,Hall Summit,LA,Louisiana
71037,070,19070,Bossier,Haughton,LA,Louisiana
71038,130,19130,Claiborne,Haynesville,LA,Louisiana
71038,590,19590,Webster,Haynesville,LA,Louisiana
71039,060,19060,Bienville,Heflin,LA,Louisiana
71039,590,19590,Webster,Heflin,LA,Louisiana
71040,130,19130,Claiborne,Homer,LA,Louisiana
71043,080,19080,Caddo,Hosston,LA,Louisiana
71044,080,19080,Caddo,Ida,LA,Louisiana
71044,450,19450,St Helena,Ida,LA,Louisiana
71045,060,19060,Bienville,Jamestown,LA,Louisiana
71046,080,19080,Caddo,Keatchie,LA,Louisiana
71046,150,19150,De Soto,Keatchie,LA,Louisiana
71047,080,19080,Caddo,Keithville,LA,Louisiana
71048,130,19130,Claiborne,Lisbon,LA,Louisiana
71049,150,19150,De Soto,Logansport,LA,Louisiana
71050,150,19150,De Soto,Longstreet,LA,Louisiana
71051,070,19070,Bossier,Elm Grove,LA,Louisiana
71052,400,19400,Red River,Mansfield,LA,Louisiana
71052,150,19150,De Soto,Mansfield,LA,Louisiana
71055,060,19060,Bienville,Minden,LA,Louisiana
71055,130,19130,Claiborne,Minden,LA,Louisiana
71055,590,19590,Webster,Minden,LA,Louisiana
71058,590,19590,Webster,Minden,LA,Louisiana
71060,080,19080,Caddo,Mooringsport,LA,Louisiana
71061,080,19080,Caddo,Oil City,LA,Louisiana
71063,150,19150,De Soto,Pelican,LA,Louisiana
71063,340,19340,Natchitoches,Pelican,LA,Louisiana
71064,070,19070,Bossier,Plain Dealing,LA,Louisiana
71065,150,19150,De Soto,Pleasant Hill,LA,Louisiana
71065,340,19340,Natchitoches,Pleasant Hill,LA,Louisiana
71065,420,19420,Sabine,Pleasant Hill,LA,Louisiana
71066,340,19340,Natchitoches,Powhatan,LA,Louisiana
71067,070,19070,Bossier,Princeton,LA,Louisiana
71067,590,19590,Webster,Princeton,LA,Louisiana
71068,400,19400,Red River,Ringgold,LA,Louisiana
71068,060,19060,Bienville,Ringgold,LA,Louisiana
71069,080,19080,Caddo,Rodessa,LA,Louisiana
71070,340,19340,Natchitoches,Saline,LA,Louisiana
71070,630,19630,Winn,Saline,LA,Louisiana
71070,060,19060,Bienville,Saline,LA,Louisiana
71071,590,19590,Webster,Sarepta,LA,Louisiana
71072,590,19590,Webster,Shongaloo,LA,Louisiana
71072,130,19130,Claiborne,Shongaloo,LA,Louisiana
71073,590,19590,Webster,Sibley,LA,Louisiana
71075,590,19590,Webster,Springhill,LA,Louisiana
71078,150,19150,De Soto,Stonewall,LA,Louisiana
71079,130,19130,Claiborne,Summerfield,LA,Louisiana
71080,060,19060,Bienville,Taylor,LA,Louisiana
71082,080,19080,Caddo,Vivian,LA,Louisiana
71101,400,19400,Red River,Shreveport,LA,Louisiana
71101,080,19080,Caddo,Shreveport,LA,Louisiana
71102,080,19080,Caddo,Shreveport,LA,Louisiana
71103,080,19080,Caddo,Shreveport,LA,Louisiana
71104,080,19080,Caddo,Shreveport,LA,Louisiana
71104,070,19070,Bossier,Shreveport,LA,Louisiana
71105,080,19080,Caddo,Shreveport,LA,Louisiana
71105,350,19350,Orleans,Shreveport,LA,Louisiana
71106,080,19080,Caddo,Shreveport,LA,Louisiana
71107,080,19080,Caddo,Shreveport,LA,Louisiana
71108,080,19080,Caddo,Shreveport,LA,Louisiana
71109,080,19080,Caddo,Shreveport,LA,Louisiana
71110,070,19070,Bossier,Barksdale Afb,LA,Louisiana
71111,070,19070,Bossier,Bossier City,LA,Louisiana
71112,070,19070,Bossier,Bossier City,LA,Louisiana
71112,080,19080,Caddo,Bossier City,LA,Louisiana
71113,070,19070,Bossier,Bossier City,LA,Louisiana
71115,400,19400,Red River,Shreveport,LA,Louisiana
71115,080,19080,Caddo,Shreveport,LA,Louisiana
71118,080,19080,Caddo,Shreveport,LA,Louisiana
71119,080,19080,Caddo,Shreveport,LA,Louisiana
71120,080,19080,Caddo,Shreveport,LA,Louisiana
71129,080,19080,Caddo,Shreveport,LA,Louisiana
71130,080,19080,Caddo,Shreveport,LA,Louisiana
71133,080,19080,Caddo,Shreveport,LA,Louisiana
71134,080,19080,Caddo,Shreveport,LA,Louisiana
71135,080,19080,Caddo,Shreveport,LA,Louisiana
71136,080,19080,Caddo,Shreveport,LA,Louisiana
71137,080,19080,Caddo,Shreveport,LA,Louisiana
71138,080,19080,Caddo,Shreveport,LA,Louisiana
71148,080,19080,Caddo,Shreveport,LA,Louisiana
71149,080,19080,Caddo,Shreveport,LA,Louisiana
71151,080,19080,Caddo,Shreveport,LA,Louisiana
71152,080,19080,Caddo,Shreveport,LA,Louisiana
71153,080,19080,Caddo,Shreveport,LA,Louisiana
71154,080,19080,Caddo,Shreveport,LA,Louisiana
71156,080,19080,Caddo,Shreveport,LA,Louisiana
71161,080,19080,Caddo,Shreveport,LA,Louisiana
71162,080,19080,Caddo,Shreveport,LA,Louisiana
71163,080,19080,Caddo,Shreveport,LA,Louisiana
71164,080,19080,Caddo,Shreveport,LA,Louisiana
71165,080,19080,Caddo,Shreveport,LA,Louisiana
71166,080,19080,Caddo,Shreveport,LA,Louisiana
71171,070,19070,Bossier,Bossier City,LA,Louisiana
71171,080,19080,Caddo,Bossier City,LA,Louisiana
71172,070,19070,Bossier,Bossier City,LA,Louisiana
71201,120,19120,Catahoula,Monroe,LA,Louisiana
71201,360,19360,Ouachita,Monroe,LA,Louisiana
71202,360,19360,Ouachita,Monroe,LA,Louisiana
71202,100,19100,Caldwell,Monroe,LA,Louisiana
71203,360,19360,Ouachita,Monroe,LA,Louisiana
71203,330,19330,Morehouse,Monroe,LA,Louisiana
71207,360,19360,Ouachita,Monroe,LA,Louisiana
71208,360,19360,Ouachita,Monroe,LA,Louisiana
71209,360,19360,Ouachita,Monroe,LA,Louisiana
71210,360,19360,Ouachita,Monroe,LA,Louisiana
71211,360,19360,Ouachita,Monroe,LA,Louisiana
71212,360,19360,Ouachita,Monroe,LA,Louisiana
71213,360,19360,Ouachita,Monroe,LA,Louisiana
71218,410,19410,Richland,Archibald,LA,Louisiana
71219,200,19200,Franklin,Baskin,LA,Louisiana
71220,360,19360,Ouachita,Bastrop,LA,Louisiana
71220,330,19330,Morehouse,Bastrop,LA,Louisiana
71221,330,19330,Morehouse,Bastrop,LA,Louisiana
71222,550,19550,Union,Bernice,LA,Louisiana
71222,130,19130,Claiborne,Bernice,LA,Louisiana
71223,330,19330,Morehouse,Bonita,LA,Louisiana
71225,080,19080,Caddo,Calhoun,LA,Louisiana
71225,360,19360,Ouachita,Calhoun,LA,Louisiana
71226,240,19240,Jackson,Chatham,LA,Louisiana
71227,360,19360,Ouachita,Choudrant,LA,Louisiana
71227,300,19300,Lincoln,Choudrant,LA,Louisiana
71227,240,19240,Jackson,Choudrant,LA,Louisiana
71227,550,19550,Union,Choudrant,LA,Louisiana
71229,360,19360,Ouachita,Collinston,LA,Louisiana
